P,H,HS,T,RH,CC
0,2,0,6.9,81,100
0,3,0,6.7,78,100
0,4,0,6.3,81,100
0,5,-1.73,6.1,81,100
0,6,9.72,5.9,82,100
0.35520625,7,21.47,5.7,83,100
0.68554725,8,33.45,5.7,83,100
1.4527925,9,44.83,5.9,82,100
2.298183,10,55.15,6.2,80,100
3.76163175,11,62.89,7.3,74,100
4.745552,12,65.34,8,70,98
9.3561275,13,61.09,8.7,67,100
6.48606175,14,52.39,10,62,100
1.90035225,15,41.67,10.9,59,100
1.64460375,16,30.13,11.2,58,99
0.63226675,17,18.35,10.9,58,83
0,18,6.66,10.7,59,82
0,19,-4.65,10,62,75
0,20,0,9.6,64,91
0,21,0,9.2,69,54
0,22,0,8.1,81,51
0,23,0,7.9,84,64
0,0,0,7.7,90,63
0,1,0,7.4,88,86
0,2,0,7.1,91,95
0,3,0,7.1,87,61
0,4,0,6.9,90,64
0,5,-1.49,6.5,94,80
0.117218,6,9.95,6.3,94,100
0.2131235,7,21.69,6.6,90,100
1.0265455,8,33.67,6.9,87,100
1.889696,9,45.07,7.8,80,100
2.16320475,10,55.42,8.5,75,90
4.28733675,11,63.2,9.1,72,90
5.4310995,12,65.66,11.2,63,90
10.79116025,13,61.36,12.2,59,90
8.66347425,14,52.59,13.4,55,81
6.96203775,15,41.84,13.1,55,86
4.891187,16,30.29,13.3,53,84
1.61263525,17,18.5,13,53,51
0.475976,18,6.82,12.6,54,44
0,19,-4.47,11.8,58,32
0,20,0,10.6,67,30
0,21,0,9.7,70,29
0,22,0,9.7,68,41
0,23,0,8.5,74,46
0,0,0,8.3,75,36
0,1,0,9.5,68,47
0,2,0,9.5,68,61
0,3,0,8.8,72,92
0,4,0,8.6,75,99
0,5,-1.26,8.2,79,98
0,6,10.17,8,83,95
0,7,21.92,8.2,82,100
0.21312375,8,33.9,8.4,83,100
0.1953635,9,45.31,8.3,89,100
0.88091075,10,55.68,8.3,90,100
1.58777075,11,63.51,8.1,84,100
2.3337035,12,65.97,7.8,82,100
1.300054,13,61.61,7.5,85,100
0.91287925,14,52.8,8.1,84,100
0.28416475,15,42.01,7.8,85,100
0.2060195,16,30.44,8,81,100
0.0888015,17,18.65,8.3,78,100
0,18,6.98,8.1,78,100
0,19,-4.29,7.9,80,100
0,20,0,7.7,82,96
0,21,0,7.6,82,93
0,22,0,7.6,82,88
0,23,0,7.3,84,72
0,0,0,7.2,85,80
0,1,0,6.8,87,56
0,2,0,6.2,91,52
0,3,0,5.8,93,37
0,4,0,5,96,57
0.060385,5,-1.02,4.3,96,79
1.477657,6,10.4,4.1,95,74
4.77752075,7,22.13,5.6,90,71
9.42006325,8,34.11,8.4,79,64
10.72722075,9,45.54,10.7,68,54
11.56906025,10,55.94,12.5,62,51
11.522883,11,63.81,14.4,58,42
10.997178,12,66.28,15.7,55,32
9.7681665,13,61.87,16.5,55,30
7.34566075,14,53,17,54,30
5.6335675,15,42.18,16.8,56,30
3.239479,16,30.6,16.7,57,30
0.96616,17,18.81,16,59,30
0.2095715,18,7.14,14.9,65,30
0,19,-4.11,13.6,71,35
0,20,0,12.4,76,56
0,21,0,11.6,83,36
0,22,0,11.1,83,29
0,23,0,10.3,86,26
0,0,0,9.4,90,9
0,1,0,8.5,93,0
0,2,0,7.6,95,0
0,3,0,6.8,95,0
0,4,0,6.2,96,0
0.03907275,5,-0.8,5.8,96,0
1.3675435,6,10.61,5.7,96,0
4.2908885,7,22.35,8.3,91,0
7.6546895,8,34.32,12.9,74,0
10.727223,9,45.76,16,64,0
13.1852475,10,56.2,18.5,58,0
14.567,11,64.11,20.6,54,0
15.12112,12,66.59,22.4,51,0
14.34677,13,62.12,23.6,49,2
12.1267325,14,53.19,24.5,48,4
8.876598,15,42.34,24.6,49,4
5.4311,16,30.75,24.2,52,0
2.25555825,17,18.96,23.4,55,0
0.3942785,18,7.3,22.1,62,13
0,19,-3.93,20.5,68,31
0,20,0,18.7,74,36
0,21,0,17.1,77,66
0,22,0,16.6,69,60
0,23,0,16.6,52,46
0,0,0,16.7,37,29
0,1,0,16.3,30,6
0,2,0,15.3,30,0
0,3,0,13.4,40,8
0,4,0,12.5,40,19
0.053281,5,-0.57,12,40,52
1.484761,6,10.83,12.5,40,46
4.23050375,7,22.55,13.4,45,15
8.1306655,8,34.53,16.2,45,1
11.529985,9,45.98,18.8,34,0
14.094575,10,56.45,19.9,26,0
13.043164,11,64.4,20.5,24,0
16.609433,12,66.89,21,22,0
16.24001975,13,62.36,21.3,20,0
14.4746475,14,53.39,21.5,18,0
11.30620775,15,42.51,21.5,18,0
7.22133825,16,30.9,21.3,17,0
3.0441155,17,19.11,20.9,18,0
0.5505695,18,7.46,19.8,24,0
0,19,-3.76,18,28,0
0,20,0,15,32,0
0,21,0,12.8,34,0
0,22,0,11.1,37,14
0,23,0,9.9,40,25
0,0,0,9.1,42,27
0,1,0,8.5,43,27
0,2,0,8.1,43,26
0,3,0,8.6,45,27
0,4,0,7.9,47,26
0.1953635,5,-0.35,7.2,49,26
1.91456025,6,11.03,6.8,56,21
5.04747725,7,22.76,9.1,65,21
9.67225825,8,34.73,15.1,50,20
12.8051775,9,46.2,19.3,31,9
15.33069225,10,56.69,21.4,20,5
16.435382,11,64.69,22.4,17,5
16.4957695,12,67.18,23.1,16,9
15.7249725,13,62.61,23.6,17,6
13.9773575,14,53.58,23.9,17,1
10.91548075,15,42.67,23.9,17,1
6.85902775,16,31.05,23.7,17,1
2.891377,17,19.26,23.3,18,1
0.54346525,18,7.62,22,28,1
0,19,-3.58,19.8,32,4
0,20,0,16.8,39,9
0,21,0,14.2,43,11
0,22,0,12.2,49,4
0,23,0,10.9,54,6
0,0,0,10.2,57,6
0,1,0,9.6,59,3
0,2,0,9.2,61,1
0,3,0,9.9,55,0
0,4,0,10,52,0
0.10656175,5,-0.14,9.8,52,0
1.69078075,6,11.24,9.6,55,0
5.079446,7,22.95,11.4,56,3
9.192731,8,34.92,15.5,51,10
12.6133675,9,46.41,19.5,42,9
14.954175,10,56.93,22.3,33,1
16.176082,11,64.97,24.2,27,3
16.1902905,12,67.48,25.3,22,23
15.458565,13,62.85,25.9,19,5
12.318545,14,53.76,26.2,18,0
10.46081475,15,42.83,26.5,16,0
6.454093,16,31.2,26.2,17,0
2.73863825,17,19.41,25.2,21,4
0.600298,18,7.78,23.3,28,4
0,19,-3.41,20.8,32,0
0,20,0,18.6,36,2
0,21,0,16.3,42,0
0,22,0,14,48,0
0,23,0,12.7,51,5
0,0,0,11.7,53,16
0,1,0,11,55,12
0,2,0,10.5,56,4
0,3,0,10.4,55,0
0,4,0,9.8,58,0
0.1562905,5,0.07,9.3,60,0
1.6836765,6,11.44,9.1,63,0
5.11496675,7,23.15,11.2,64,24
8.8908065,8,35.12,16.1,56,30
12.5032525,9,46.61,20.4,42,30
14.67711,10,57.17,22.6,33,30
14.29349,11,65.24,24.2,30,30
12.5920525,12,67.76,25.5,29,31
9.76106025,13,63.08,26.3,27,32
8.01344775,14,53.95,26.6,25,36
6.390156,15,42.99,25.9,25,30
3.9179225,16,31.35,25.3,27,30
1.9713935,17,19.56,24.2,32,30
0.522153,18,7.94,22.7,35,30
0,19,-3.23,21.1,38,29
0,20,0,19.7,41,30
0,21,0,18.4,48,30
0,22,0,16.6,54,30
0,23,0,15,60,30
0,0,0,13.8,65,30
0,1,0,13.3,68,31
0,2,0,13,70,35
0,3,0,12.4,72,37
0,4,0,11.6,76,33
0.04617675,5,0.28,11.1,79,12
1.363991,6,11.63,11.1,81,2
4.365482,7,23.34,13.3,80,2
8.10935325,8,35.3,18,60,0
11.2742375,9,46.81,20.7,49,0
13.58663,10,57.39,22.4,44,0
14.8227475,11,65.51,23.7,41,1
14.8831325,12,68.05,24.7,38,5
14.0803675,13,63.32,25.4,36,9
12.2546075,14,54.13,25.7,34,16
9.21404325,15,43.14,25.9,32,14
5.31032975,16,31.5,26,32,13
2.85585625,17,19.71,25.6,34,9
0.10300975,18,8.1,24.6,41,6
0,19,-3.06,23,48,19
0,20,0,21.3,56,10
0,21,0,19.8,60,8
0,22,0,16.8,71,4
0,23,0,15.5,76,17
0,0,0,15,77,27
0,1,0,14.6,77,28
0,2,0,14.2,78,26
0,3,0,14.1,72,22
0,4,0,13.4,75,20
0.16339475,5,0.48,12.9,78,20
1.63394775,6,11.82,13,81,28
4.084869,7,23.52,16,62,29
6.5109265,8,35.48,18.6,42,30
7.64403375,9,47,19.3,38,31
10.32228625,10,57.62,19.8,35,42
11.16057125,11,65.78,19.8,33,39
13.6612225,12,68.33,19.6,31,36
13.8992125,13,63.55,19.8,28,32
12.3007825,14,54.31,20.1,26,31
9.19628325,15,43.3,21.3,23,29
4.78107275,16,31.64,21,22,35
1.641052,17,19.85,20.3,21,33
0.397831,18,8.25,19.3,23,34
0,19,-2.89,18,25,29
0,20,0,16.5,32,28
0,21,0,14.2,40,29
0,22,0,12.8,44,30
0,23,0,12.2,50,30
0,0,0,12.1,51,30
0,1,0,11.8,52,30
0,2,0,11.1,55,30
0,3,0,11.3,56,30
0,4,0,11.6,55,30
0.0852495,5,0.68,11.2,56,30
1.8008945,6,12,10.9,58,30
5.09010225,7,23.7,11.5,60,30
8.68833925,8,35.66,13.5,52,30
11.544195,9,47.19,15.3,43,30
14.1514075,10,57.83,16.9,33,30
15.1566425,11,66.04,18.2,24,29
15.1388775,12,68.6,19,22,29
14.2899375,13,63.77,19.6,21,35
11.878085,14,54.49,20.1,21,41
8.23012325,15,43.45,20.1,23,30
5.00130075,16,31.79,20.3,24,40
2.48644225,17,20,19.9,24,30
0.543465,18,8.41,18.9,26,30
0,19,-2.72,17.1,29,30
0,20,0,15.6,31,30
0,21,0,14.5,35,30
0,22,0,13.1,42,30
0,23,0,12,47,30
0,0,0,11.1,53,30
0,1,0,10.1,59,30
0,2,0,9.4,64,30
0,3,0,9.2,67,30
0,4,0,8.6,70,30
0.24509225,5,0.87,8.2,72,30
1.84351925,6,12.18,8.4,73,29
4.91960325,7,23.87,11.1,69,28
9.15721025,8,35.83,16,51,28
11.576165,9,47.37,19,37,28
13.7002975,10,58.04,20.9,31,29
15.38042,11,66.29,22.5,27,29
16.09438475,12,68.87,23.5,22,29
14.5918625,13,63.99,24.2,20,30
12.07345375,14,54.67,24.5,19,30
7.95661475,15,43.6,24.5,19,30
5.10431,16,31.93,24.2,20,30
2.32659925,17,20.15,23.5,21,30
0.53636125,18,8.56,22.1,24,30
0,19,-2.55,20.1,26,30
0,20,0,18.4,28,30
0,21,0,17.2,31,34
0,22,0,15.8,37,36
0,23,0,14.6,42,39
0,0,0,14.2,45,50
0,1,0,14,47,59
0,2,0,14.4,45,75
0,3,0,14.7,45,84
0,4,0,14.5,46,85
0.06748925,5,1.06,14.5,48,83
1.054962,6,12.36,14.7,49,86
3.32117625,7,24.04,16,48,86
6.209001,8,35.99,17.9,45,88
7.75059525,9,47.55,19.7,41,86
5.95325275,10,58.25,21.1,38,87
7.963719,11,66.54,22.1,37,83
7.90688575,12,69.14,22.7,36,84
6.0456065,13,64.21,23.2,35,81
4.8911865,14,54.84,23.5,34,81
4.390346,15,43.75,23,33,84
2.3372555,16,32.07,21.5,40,91
1.88614375,17,20.29,20.8,43,89
0.245092,18,8.71,19.8,49,82
0,19,-2.39,18.4,56,50
0,20,0,17,64,32
0,21,0,15.9,69,36
0,22,0,15.4,70,32
0,23,0,15,68,29
0,0,0,14.7,65,26
0,1,0,14.5,61,17
0,2,0,14.2,59,5
0,3,0,13.8,58,3
0,4,0,13,60,6
0.1420825,5,1.24,12.3,62,18
1.768926,6,12.53,12.1,62,21
5.370715,7,24.2,14.1,58,14
7.9992395,8,36.15,17.6,48,12
10.627764,9,47.72,20.9,39,11
14.4391225,10,58.44,23.6,26,10
15.81732475,11,66.79,25.4,19,10
15.88126225,12,69.4,26.3,17,12
14.8298475,13,64.43,26.8,17,6
12.9508125,14,55.01,27.1,16,4
10.013258,15,43.9,27,16,5
6.25517775,16,32.21,26.8,16,4
2.9730745,17,20.43,26.3,17,0
0.74238075,18,8.86,25.2,22,10
0,19,-2.22,23,28,30
0,20,0,20.8,33,37
0,21,0,18.9,39,34
0,22,0,17.2,44,37
0,23,0,16.4,47,31
0,0,0,15.6,50,32
0,1,0,14.8,53,37
0,2,0,14.1,57,58
0,3,0,14.9,51,74
0,4,0,15,49,80
0.08169725,5,1.42,15.3,48,70
1.4883135,6,12.69,15.5,48,26
2.91979375,7,24.36,17.2,46,11
4.2873365,8,36.31,19.8,40,17
10.48568275,9,47.89,22,33,22
12.2546075,10,58.63,23.5,29,20
13.6079425,11,67.02,24.7,27,23
2.61786825,12,69.66,25.5,26,19
4.9160515,13,64.64,26.2,26,29
3.374457,14,55.18,26.5,26,34
3.15778175,15,44.05,27.1,22,47
3.76163175,16,32.35,24.2,34,33
2.067299,17,20.57,22.7,41,28
0.54701725,18,9.01,22.3,42,26
0,19,-2.05,21,46,23
0,20,0,19.1,52,25
0,21,0,17.5,58,29
0,22,0,16.5,61,24
0,23,0,15.7,64,21
0,0,0,15.1,65,16
0,1,0,14.5,67,11
0,2,0,13.9,69,4
0,3,0,13.4,71,0
0,4,0,13,73,0
0.28416475,5,1.59,12.6,74,0
1.98915375,6,12.85,12.5,74,0
4.95157175,7,24.52,14.7,68,0
8.78424575,8,36.45,18.6,56,0
11.88164,9,48.04,21.8,45,0
13.8850025,10,58.82,23.8,39,1
14.9967975,11,67.25,25.3,35,5
14.9861425,12,69.91,26.6,32,9
12.7661025,13,64.85,27.4,30,16
10.07008825,14,55.35,27.8,28,14
6.1166475,15,44.19,26.5,32,9
1.399512,16,32.49,24.7,38,6
0,17,20.71,24.3,39,12
0.28061275,18,9.16,23.8,41,23
0.0852495,19,-1.89,22.6,46,26
0,20,0,20.8,53,14
0,21,0,19,60,7
0,22,0,17.2,68,8
0,23,0,15.9,74,4
0,0,0,15.1,78,4
0,1,0,14.4,80,2
0,2,0,13.8,82,1
0,3,0,13.5,87,1
0,4,0,13,87,1
0.0888015,5,1.76,12.5,88,15
0.9732645,6,13.01,12.5,87,30
2.29818275,7,24.67,15.5,76,29
2.70667,8,36.6,19.3,59,60
9.8640705,9,48.2,22.2,46,73
5.96035825,10,59,24.3,38,34
2.319495,11,67.48,25.2,34,20
3.26434325,12,70.16,25.8,27,30
6.08823025,13,65.05,24.9,23,15
12.211985,14,55.51,23.6,21,1
9.2353565,15,44.33,22.8,16,0
5.72592075,16,32.62,22.2,16,1
3.2146145,17,20.85,21.3,15,2
1.1650755,18,9.31,20.5,15,3
0,19,-1.73,18.9,18,4
0,20,0,17.1,20,7
0,21,0,15.6,22,10
0,22,0,14.4,24,11
0,23,0,13.4,25,7
0,0,0,12.2,28,3
0,1,0,11,30,0
0,2,0,10.2,31,0
0,3,0,10.1,30,0
0,4,0,9.4,30,0
0.298373,5,1.92,8.7,31,0
1.90390425,6,13.16,8.5,36,0
5.42754775,7,24.81,10.9,38,0
9.341918,8,36.74,14.9,23,0
12.389585,9,48.35,17.1,17,0
14.9364125,10,59.17,18.8,15,0
16.17253025,11,67.7,20.4,15,0
16.2116045,12,70.4,22,15,0
15.2916175,13,65.25,23.3,14,0
13.3415375,14,55.67,24.5,14,0
10.3649115,15,44.47,25.1,14,0
6.514478,16,32.76,25.5,14,0
2.91979325,17,20.99,25,16,4
0.66068325,18,9.45,23,22,8
0,19,-1.57,20.3,28,2
0,20,0,18.3,33,0
0,21,0,16.9,38,0
0,22,0,15,45,0
0,23,0,13.2,51,0
0,0,0,11.9,55,0
0,1,0,11,56,0
0,2,0,10.4,58,2
0,3,0,9.6,63,2
0,4,0,9.4,62,3
0.33744575,5,2.08,9.3,61,14
1.6410515,6,13.3,9.7,61,13
4.64964675,7,24.95,13,55,30
7.42380575,8,36.87,17.3,43,30
9.0932735,9,48.49,20.5,36,30
9.2673235,10,59.34,23.2,31,30
10.8373335,11,67.91,25.3,29,30
9.4804485,12,70.64,26.9,27,30
6.8732365,13,65.45,27.8,25,30
4.489804,14,55.83,27.6,25,30
2.71022175,15,44.61,25.8,29,30
2.59300375,16,32.89,25.5,30,31
1.76537375,17,21.12,25.1,31,31
0.529257,18,9.6,24,37,34
0,19,-1.41,22.7,42,39
0,20,0,21.1,49,36
0,21,0,20,51,34
0,22,0,18.9,54,10
0,23,0,16.7,61,10
0,0,0,15.4,66,14
0,1,0,14.4,70,2
0,2,0,13.7,73,0
0,3,0,13.3,73,0
0,4,0,13,75,0
0.234436,5,2.23,12.6,77,0
1.7440615,6,13.44,12.7,78,0
4.46849175,7,25.08,15.7,69,0
7.62272125,8,37,20.2,54,2
10.4395045,9,48.63,24,43,5
11.7324525,10,59.5,26.7,36,18
13.75713,11,68.12,28.7,32,20
12.904635,12,70.87,28.5,33,22
10.35070225,13,65.64,29.2,30,29
9.65805125,14,55.98,29.9,27,28
6.97269375,15,44.75,30.7,27,31
2.955314,16,33.02,30.8,25,24
1.55935425,17,21.26,30.2,25,29
0.37296625,18,9.74,28.7,33,27
0,19,-1.26,26.4,42,29
0,20,0,24.4,50,30
0,21,0,22.2,57,28
0,22,0,20.6,58,21
0,23,0,19.6,51,19
0,0,0,19,40,30
0,1,0,18.3,33,30
0,2,0,17.6,31,29
0,3,0,16.8,31,30
0,4,0,16.3,31,28
0.298373,5,2.37,15.7,31,30
2.04598675,6,13.58,15.5,34,30
4.432971,7,25.21,17.5,37,30
7.57299175,8,37.12,21.1,36,29
8.23722725,9,48.76,24.8,31,27
8.77714075,10,59.66,28.2,21,24
11.4873625,11,68.32,30.2,17,25
13.57242,12,71.1,31.3,15,30
12.613365,13,65.83,32,14,29
10.55672275,14,56.13,32,14,30
6.9549335,15,44.89,31.8,15,29
3.8042565,16,33.15,31.2,16,30
1.822207,17,21.39,29.7,22,30
0.33389375,18,9.88,27.9,27,30
0,19,-1.1,26.2,31,30
0,20,0,24.6,34,30
0,21,0,23,39,30
0,22,0,21.4,44,24
0,23,0,20.4,47,6
0,0,0,19.5,49,0
0,1,0,18.9,49,0
0,2,0,18.4,46,0
0,3,0,18.1,42,0
0,4,0,18,39,0
0.23088375,5,2.52,17.6,40,0
1.71919725,6,13.71,17.3,43,0
4.65675075,7,25.33,19.1,44,0
7.97792675,8,37.24,22.9,38,0
10.812472,9,48.88,25.9,32,0
12.94726,10,59.81,28.1,28,0
14.332565,11,68.51,29.8,25,0
14.350325,12,71.32,31.2,22,1
13.3237775,13,66.01,31.9,21,8
11.235165,14,56.28,32.5,20,5
8.41838225,15,45.02,32.1,24,15
5.0474775,16,33.28,31.6,25,7
2.36212,17,21.52,31,26,4
0.70685975,18,10.02,29.6,30,0
0,19,-0.95,27.6,34,0
0,20,0,25.9,38,0
0,21,0,24.4,43,0
0,22,0,23.1,48,0
0,23,0,21.8,55,17
0,0,0,20.6,61,31
0,1,0,19.4,67,38
0,2,0,18.6,71,38
0,3,0,18,73,33
0,4,0,17.7,77,36
0,5,2.65,17.2,83,42
0.348102,6,13.83,17.2,87,80
0.813422,7,25.45,19.1,79,98
2.5077545,8,37.35,20.3,75,100
3.3886655,9,49,21.5,70,100
5.5412135,10,59.95,23.3,62,100
3.6231015,11,68.7,24.7,56,100
4.50046,12,71.53,26,52,100
5.3458505,13,66.2,27,49,100
4.557293,14,56.43,27.2,48,100
4.90894725,15,45.15,26,51,100
3.1506775,16,33.41,26.1,52,72
1.3355745,17,21.65,25.7,53,100
0.25574825,18,10.16,24.9,56,94
0,19,-0.8,23.9,61,49
0,20,0,22.6,65,52
0,21,0,21.5,70,33
0,22,0,20.5,75,38
0,23,0,19.4,79,14
0,0,0,18.3,85,34
0,1,0,17.5,89,59
0,2,0,17.8,87,65
0,3,0,18.5,81,56
0,4,0,19.3,65,65
0.04617675,5,2.78,20.2,49,59
1.26098125,6,13.95,20.2,40,48
2.35146375,7,25.56,20.2,36,16
6.27293825,8,37.45,20.5,24,19
11.03980025,9,49.12,20.9,15,2
11.5299875,10,60.09,21.6,12,0
15.21702475,11,68.88,22.8,11,0
11.5797165,12,71.74,23.7,10,2
13.902764,13,66.37,23.7,13,8
10.6313165,14,56.58,23.3,15,11
10.35070325,15,45.28,22.8,15,8
6.84126775,16,33.53,22.4,14,4
3.0547715,17,21.78,21.7,13,2
0.962608,18,10.3,20.8,12,6
0,19,-0.65,19.4,12,1
0,20,0,17.9,10,0
0,21,0,16.8,10,0
0,22,0,15.7,11,2
0,23,0,14.6,12,11
0,0,0,13.7,14,4
0,1,0,13.2,14,2
0,2,0,13,15,0
0,3,0,13.8,13,0
0,4,0,14.2,13,0
0.28771675,5,2.91,14.4,13,0
1.87903975,6,14.07,14.6,15,0
5.29967375,7,25.67,16,16,0
9.06130425,8,37.56,17.9,15,0
12.2048775,9,49.22,19.5,14,0
14.4533325,10,60.22,21.1,13,0
15.490535,11,69.05,22.5,12,0
15.8528425,12,71.95,23.7,12,0
15.1069125,13,66.55,24.8,12,0
13.22432,14,56.72,25.7,11,0
10.2192785,15,45.41,26,11,0
6.4079165,16,33.66,26.1,11,0
2.73508625,17,21.91,25.7,11,0
0.67133925,18,10.43,24.8,13,0
0,19,-0.51,22.9,17,0
0,20,0,20.7,19,1
0,21,0,18.6,21,3
0,22,0,17,24,2
0,23,0,16,25,2
0,0,0,15.4,26,11
0,1,0,15,26,28
0,2,0,14.9,25,29
0,3,0,15.4,23,24
0,4,0,15.4,22,7
0.47597625,5,3.03,15.2,22,0
1.91100825,6,14.18,15.3,24,4
5.0155085,7,25.77,17.7,24,11
8.809109,8,37.65,21.7,20,20
10.4856825,9,49.33,25.1,16,19
14.3929475,10,60.34,27.1,13,19
16.34657975,11,69.22,28.4,12,19
12.9898825,12,72.15,29.4,12,16
13.7642325,13,66.72,30.2,11,16
13.3521925,14,56.86,30.8,11,13
9.1927315,15,45.53,31,11,13
5.31388175,16,33.78,31.2,11,0
2.596556,17,22.03,30.9,11,0
0.67489125,18,10.56,30,13,0
0,19,-0.36,28.1,17,0
0,20,0,24.7,21,0
0,21,0,21.5,26,0
0,22,0,20.2,27,0
0,23,0,19.2,27,0
0,0,0,18.4,27,0
0,1,0,17.6,28,0
0,2,0,16.9,29,0
0,3,0,16.4,29,0
0,4,0,16,29,0
0.2770605,5,3.15,15.6,29,0
1.761822,6,14.28,15.8,29,0
4.90894725,7,25.87,18.6,28,0
8.66347475,8,37.74,23.4,23,0
11.668515,9,49.42,27.9,17,0
13.7962025,10,60.46,31,12,0
15.0855975,11,69.38,32.9,10,0
15.41594,12,72.34,34.2,8,0
14.542135,13,66.88,34.9,8,7
12.6630925,14,56.99,35.4,7,2
9.7148845,15,45.66,35.8,7,0
6.02429375,16,33.9,35.7,7,0
2.58234775,17,22.15,35.2,8,0
0.60029825,18,10.69,33.9,10,0
0,19,-0.22,31.4,13,0
0,20,0,27.2,18,0
0,21,0,24.3,22,0
0,22,0,22.9,23,0
0,23,0,22.2,23,0
0,0,0,21.8,21,0
0,1,0,21.5,19,0
0,2,0,21.5,18,0
0,3,0,23.1,15,0
0,4,0,22.4,15,0
0.24864425,5,3.26,21.4,16,0
1.77603,6,14.38,20.8,18,0
4.80593725,7,25.96,22.7,20,0
8.510736,8,37.83,26.8,18,0
11.490915,9,49.52,30.9,14,0
13.2989125,10,60.57,33.9,11,0
14.0839175,11,69.54,35.9,9,0
14.5208225,12,72.53,37.2,8,0
13.9667025,13,67.04,38.1,8,0
11.50867525,14,57.13,38.6,7,0
8.31892575,15,45.78,38.4,8,8
4.6851675,16,34.02,38.3,8,26
1.950081,17,22.28,37.7,9,27
0.9093275,18,10.82,36.1,12,26
0,19,-0.08,33.5,15,28
0,20,0,31,17,26
0,21,0,28.2,21,29
0,22,0,26.3,25,29
0,23,0,25.5,25,30
0,0,0,25.2,24,27
0,1,0,24.8,22,29
0,2,0,24.3,22,30
0,3,0,22.8,24,30
0,4,0,22.3,25,30
0.43335125,5,3.36,21.7,27,29
1.21835675,6,14.47,21.5,29,30
4.912499,7,26.05,22.7,30,28
6.37239575,8,37.91,25.1,28,32
6.89454875,9,49.6,28.6,23,33
9.72909425,10,60.68,30.9,19,38
3.94278675,11,69.68,32.3,18,32
11.526436,12,72.72,33.1,16,25
12.7234775,13,67.2,33.8,15,24
10.894168,14,57.26,34.9,13,20
6.96914125,15,45.9,34.6,13,26
2.717326,16,34.13,34.4,13,36
1.186388,17,22.4,33.7,14,26
0.4404555,18,10.95,32.3,17,17
0.03907275,19,0.05,29.9,23,9
0,20,0,27.8,27,6
0,21,0,26.2,32,0
0,22,0,24.3,37,0
0,23,0,22.3,42,1
0,0,0,21,45,0
0,1,0,20,47,0
0,2,0,19.2,49,0
0,3,0,18.8,48,0
0,4,0,18,51,0
0.24864425,5,3.46,17.4,55,0
1.6410515,6,14.56,17.4,60,0
4.205639,7,26.13,21.1,50,0
7.445118,8,37.98,24.5,36,0
10.3507035,9,49.68,26.6,33,0
12.403795,10,60.78,28.4,30,0
13.490725,11,69.82,30.2,28,0
13.526245,12,72.89,31.6,27,15
12.3753775,13,67.36,32.8,26,24
10.4892315,14,57.39,33.7,25,29
8.01699975,15,46.01,33.7,26,21
4.46849175,16,34.25,33.8,27,25
2.18096475,17,22.51,33.5,28,32
0.66778725,18,11.07,32.6,31,31
0,19,0.19,30.9,36,35
0,20,0,29.1,41,20
0,21,0,28,44,22
0,22,0,26.7,49,34
0,23,0,25.3,54,25
0,0,0,24.1,58,20
0,1,0,23.2,61,6
0,2,0,22.5,64,5
0,3,0,21.6,66,20
0,4,0,20.8,70,6
0.22733175,5,3.55,20.1,73,6
1.225461,6,14.64,20.1,76,28
3.32828025,7,26.21,23.5,62,19
5.4595165,8,38.05,26.3,50,14
3.45970675,9,49.76,28.4,45,21
9.008024,10,60.87,30.3,41,41
9.97418425,11,69.96,31.3,39,26
11.6045825,12,73.07,30.8,42,24
4.19853525,13,67.51,31.6,37,21
5.73302525,14,57.51,32.3,29,17
6.7595705,15,46.13,32.4,25,10
4.2837845,16,34.36,32.7,18,15
2.5787955,17,22.63,32,19,4
0.760141,18,11.19,30.3,21,28
0,19,0.32,28.4,24,28
0,20,0,26.2,27,31
0,21,0,24.4,31,33
0,22,0,22.6,39,29
0,23,0,21.5,47,27
0,0,0,20.4,51,25
0,1,0,19.3,52,22
0,2,0,18.4,51,21
0,3,0,17.8,39,24
0,4,0,17.6,38,12
0.43335125,5,3.64,17.1,38,9
2.369224,6,14.72,17.1,38,15
4.2198475,7,26.28,18.5,36,0
7.68665825,8,38.12,20.1,30,6
9.68291725,9,49.83,21.6,27,23
14.510165,10,60.96,22.9,23,25
15.6184075,11,70.09,24,20,23
15.803115,12,73.23,25,18,4
12.7057175,13,67.65,25.8,17,1
12.5565325,14,57.63,26.3,16,23
7.2177855,15,46.24,26.3,16,29
5.5199015,16,34.47,26.3,16,29
2.23424575,17,22.74,26,16,29
0.955504,18,11.31,25.6,16,30
0.04617675,19,0.45,24.7,20,30
0,20,0,23.5,22,30
0,21,0,22.2,25,32
0,22,0,21.1,27,32
0,23,0,20.2,30,31
0,0,0,19.5,32,30
0,1,0,18.8,34,29
0,2,0,18.1,37,30
0,3,0,17,42,24
0,4,0,16,45,22
0.404935,5,3.73,15.3,47,25
1.89324825,6,14.8,15.6,47,21
4.795281,7,26.34,18.3,43,11
8.088041,8,38.18,22.5,31,3
10.901275,9,49.89,25.3,21,0
13.3060175,10,61.04,27.3,18,0
14.52437,11,70.21,28.7,15,0
14.3503225,12,73.39,29.8,13,0
13.6079425,13,67.79,30.6,12,0
11.870985,14,57.75,31.2,11,0
9.23890925,15,46.35,31.2,11,1
5.78985825,16,34.58,31.2,11,1
2.55393125,17,22.85,30.9,11,1
0.72817225,18,11.43,30.1,14,5
0.04617675,19,0.57,27.8,20,7
0,20,0,25.5,23,4
0,21,0,24,26,2
