P,H,HS,T,RH,CC
0,0,0,-3.6,55,41
0,1,0,-3.5,51,17
0,2,0,-3.7,43,1
0,3,0,-4.7,40,0
0,4,0,-5.2,31,0
0,5,0,-6,25,0
0,6,0,-6.9,24,0
0.0926,7,1.96,-7.6,24,0
6.0366,8,11.33,-7.8,24,0
10.7856,9,19.38,-7.3,22,0
13.9378,10,25.36,-6.4,21,0
15.4394,11,28.63,-5.5,19,0
15.366,12,28.77,-4.7,18,0
13.823,13,25.74,-4.1,17,0
10.796,14,19.96,-3.6,17,0
6.2992,15,12.07,-3.3,18,0
1.4942,16,2.64,-3.7,19,0
0,17,0,-4.9,23,0
0,18,0,-5.7,26,0
0,19,0,-6.2,28,0
0,20,0,-6.5,28,0
0,21,0,-6.6,27,0
0,22,0,-6.6,25,0
0,23,0,-6.6,24,0
0,0,0,-6.8,24,0
0,1,0,-7,24,0
0,2,0,-7.2,24,0
0,3,0,-7.3,25,0
0,4,0,-7.5,26,0
0,5,0,-7.7,27,0
0,6,0,-7.8,28,0
0.084,7,1.81,-7.9,28,0
5.7878,8,11.19,-7.6,28,0
10.328,9,19.24,-5.8,24,0
13.3224,10,25.23,-4.1,21,0
14.7806,11,28.52,-2.6,19,0
14.8038,12,28.68,-1.3,17,0
13.3708,13,25.67,-0.3,16,0
10.4338,14,19.92,0.3,16,0
6.055,15,12.05,0.5,17,0
1.4234,16,2.65,-0.1,20,0
0,17,0,-1.5,25,0
0,18,0,-3.2,30,0
0,19,0,-4.4,34,0
0,20,0,-5.1,35,0
0,21,0,-5.1,36,15
0,22,0,-4.2,34,28
0,23,0,-3.9,34,29
0,0,0,-4.8,38,28
0,1,0,-5.3,41,26
0,2,0,-5.2,42,35
0,3,0,-4.1,39,66
0,4,0,-3.8,40,83
0,5,0,-4.6,45,85
0,6,0,-5.1,49,77
0.0858,7,1.67,-4.8,52,80
2.543,8,11.06,-4,54,80
6.572,9,19.11,-1.2,48,68
10.6586,10,25.1,0.9,40,56
12.7792,11,28.41,1.8,38,56
13.0776,12,28.59,2.3,37,47
12.5994,13,25.62,2.5,36,40
8.8596,14,19.89,2.6,36,45
5.7002,15,12.04,2.6,39,83
1.2654,16,2.65,1.7,46,28
0,17,0,-0.1,59,31
0,18,0,-1.2,70,35
0,19,0,-1.9,79,38
0,20,0,-2.2,83,50
0,21,0,-2.5,84,44
0,22,0,-2.9,85,35
0,23,0,-3.3,85,16
0,0,0,-3.4,86,30
0,1,0,-3.6,87,31
0,2,0,-4.2,88,46
0,3,0,-4.1,88,67
0,4,0,-3.3,87,94
0,5,0,-3.2,88,95
0,6,0,-3,89,100
0.02,7,1.53,-2.9,89,100
2.3404,8,10.92,-2.4,88,100
4.118,9,18.98,-1.2,82,99
7.1256,10,24.99,-0.5,76,100
7.0148,11,28.31,0.3,67,100
4.499,12,28.52,0.5,66,100
2.3626,13,25.57,0.7,63,100
1.6162,14,19.87,0.6,64,100
0.8572,15,12.03,0.1,67,100
0.288,16,2.66,-0.3,70,100
0,17,0,-1.3,75,100
0,18,0,-1.7,78,95
0,19,0,-2,79,94
0,20,0,-2,79,87
0,21,0,-2.4,80,86
0,22,0,-2.4,78,92
0,23,0,-2.4,76,100
0,0,0,-2.9,77,100
0,1,0,-3.1,76,100
0,2,0,-3.4,76,87
0,3,0,-3.9,80,47
0,4,0,-4.2,81,27
0,5,0,-4.6,82,32
0,6,0,-4.6,82,20
0.0572,7,1.4,-4.6,82,5
4.594,8,10.8,-4.3,81,2
9.275,9,18.86,-2.6,71,0
12.22,10,24.88,-0.7,62,0
13.6778,11,28.22,1,54,0
13.663,12,28.45,2.3,48,0
12.3132,13,25.52,3.2,44,0
9.5424,14,19.85,3.6,43,1
5.49,15,12.04,3.2,46,0
1.2706,16,2.68,2.4,51,0
0,17,0,0.9,57,0
0,18,0,-1.2,66,0
0,19,0,-2.5,74,0
0,20,0,-3.1,79,4
0,21,0,-3.4,80,13
0,22,0,-3.5,81,11
0,23,0,-3.7,81,21
0,0,0,-3.8,82,31
0,1,0,-3.9,82,27
0,2,0,-3.9,82,38
0,3,0,-3.6,82,34
0,4,0,-3.6,84,53
0,5,0,-3.1,83,62
0,6,0,-3,84,95
0.0252,7,1.27,-3.1,86,98
1.3972,8,10.67,-2.3,83,100
1.902,9,18.74,-0.3,74,100
2.3782,10,24.77,1.4,68,100
2.3524,11,28.14,2.5,65,98
2.8156,12,28.39,3.1,64,89
2.1692,13,25.49,3.6,64,89
1.7854,14,19.84,3.6,68,81
0.35,15,12.04,3.4,72,86
0.0024,16,2.71,2.6,80,89
0,17,0,2.1,88,100
0,18,0,1.9,91,100
0,19,0,1.7,95,100
0,20,0,1.6,97,100
0,21,0,1.6,98,100
0,22,0,1.8,98,100
0,23,0,2,98,100
0,0,0,2.2,98,100
0,1,0,2.4,98,100
0,2,0,2.6,97,100
0,3,0,2.5,97,100
0,4,0,2.8,95,100
0,5,0,3,95,100
0,6,0,3.2,95,100
0,7,1.14,3.4,95,100
0.128,8,10.56,3.5,94,100
0.6074,9,18.64,3.7,94,100
1.0604,10,24.68,4,94,100
0.7318,11,28.06,4,94,100
0.8314,12,28.33,3.7,94,100
0.816,13,25.46,3.2,94,100
1.169,14,19.83,2.6,95,100
0.3248,15,12.06,2.7,94,100
0,16,2.74,2.2,93,100
0,17,0,1.8,93,100
0,18,0,1.7,92,100
0,19,0,1.6,91,100
0,20,0,1.4,91,100
0,21,0,1.3,91,100
0,22,0,1.1,92,100
0,23,0,1.1,92,100
0,0,0,1.1,92,100
0,1,0,0.9,93,97
0,2,0,0.8,94,94
0,3,0,1,95,89
0,4,0,1,95,86
0,5,0,1,95,88
0,6,0,0.9,95,88
0.0134,7,1.02,1.1,94,88
1.2044,8,10.45,1.2,94,84
3.4026,9,18.53,1.8,92,78
6.1426,10,24.59,2.9,85,64
4.6172,11,27.99,3.6,83,87
3.444,12,28.29,4.1,78,90
3.2018,13,25.44,4.3,76,90
1.7594,14,19.83,4.5,75,90
1.0116,15,12.08,4.4,75,90
0.1738,16,2.77,4.2,76,91
0,17,0,3.6,80,97
0,18,0,3,84,100
0,19,0,2.5,87,96
0,20,0,2.1,89,100
0,21,0,1.8,90,100
0,22,0,1.8,90,100
0,23,0,1.8,90,100
0,0,0,1.9,90,100
0,1,0,1.8,89,100
0,2,0,1.7,89,100
0,3,0,1.6,89,100
0,4,0,1.2,87,100
0,5,0,0.9,85,100
0,6,0,0.7,84,100
0,7,0.91,0.5,83,100
0.4542,8,10.34,0.4,83,100
1.2482,9,18.44,0.6,82,100
1.4564,10,24.5,0.9,79,91
1.9408,11,27.92,1.2,76,95
2.2492,12,28.25,1.4,74,100
2.1074,13,25.42,1.5,74,100
1.5318,14,19.84,1.6,73,100
1.8246,15,12.11,1.9,72,100
0.9418,16,2.82,1.8,73,79
0,17,0,0.9,77,60
0,18,0,0.3,81,82
0,19,0,-0.2,84,93
0,20,0,-0.5,86,90
0,21,0,-0.8,88,85
0,22,0,-0.9,89,80
0,23,0,-0.8,89,81
0,0,0,-1.1,90,85
0,1,0,-1.4,92,92
0,2,0,-0.7,89,100
0,3,0,-0.8,91,58
0,4,0,-0.9,92,74
0,5,0,-1,92,50
0,6,0,-1.3,91,33
0.0416,7,0.8,-1.9,85,11
4.5338,8,10.24,-2.3,75,6
9.4174,9,18.35,-1.8,63,3
13.1808,10,24.43,-1,49,0
14.4272,11,27.87,-0.5,40,0
15.1594,12,28.22,-0.5,37,0
13.6736,13,25.42,-0.5,36,0
10.686,14,19.86,-0.7,37,0
6.453,15,12.14,-1,38,0
1.6374,16,2.86,-1.8,41,0
0,17,0,-3,45,0
0,18,0,-3.7,46,0
0,19,0,-4,46,0
0,20,0,-4.3,46,0
0,21,0,-4.5,46,0
0,22,0,-4.8,46,0
0,23,0,-5,45,0
0,0,0,-5.2,41,0
0,1,0,-5.5,38,0
0,2,0,-5.7,37,0
0,3,0,-5.5,37,0
0,4,0,-5.7,37,0
0,5,0,-6,37,0
0,6,0,-6.3,37,0
0.04,7,0.69,-6.5,38,0
5.3966,8,10.15,-6.5,38,0
10.185,9,18.26,-5.5,35,0
13.4486,10,24.36,-4.5,31,0
15.0574,11,27.82,-3.6,29,0
15.1166,12,28.19,-3,28,0
13.6988,13,25.42,-2.6,28,0
10.7788,14,19.88,-2.4,28,0
6.4678,15,12.18,-2.4,28,0
1.69,16,2.92,-2.8,30,0
0,17,0,-3.8,37,0
0,18,0,-5,44,2
0,19,0,-6.1,50,9
0,20,0,-6.4,53,15
0,21,0,-6,52,17
0,22,0,-5.5,50,6
0,23,0,-5.4,51,46
0,0,0,-5.5,53,78
0,1,0,-5.5,54,83
0,2,0,-5.6,55,89
0,3,0,-5,45,87
0,4,0,-4.3,42,87
0,5,0,-4.1,41,87
0,6,0,-4.1,41,81
0.0388,7,0.59,-4.1,40,64
3.3652,8,10.06,-4,40,59
7.768,9,18.18,-2.9,36,55
12.167,10,24.3,-1.6,31,29
13.62,11,27.78,-0.1,28,23
13.7256,12,28.18,1,26,9
12.3972,13,25.43,1.8,27,27
8.1372,14,19.91,2.3,28,27
4.5994,15,12.23,1.8,33,40
0.9842,16,2.97,1.3,38,70
0,17,0,0.1,43,48
0,18,0,-2.2,52,31
0,19,0,-3.2,58,30
0,20,0,-3.8,61,30
0,21,0,-4.1,63,30
0,22,0,-4.1,63,30
0,23,0,-4.1,62,30
0,0,0,-4.3,62,30
0,1,0,-4.5,62,30
0,2,0,-4.7,64,30
0,3,0,-4.7,63,30
0,4,0,-3.8,60,30
0,5,0,-3.6,60,30
0,6,0,-3.8,63,30
0.0254,7,0.49,-3.9,65,43
1.1708,8,9.98,-4,67,68
2.8626,9,18.11,-2.2,58,86
6.1442,10,24.24,-0.3,50,90
8.0698,11,27.75,1.4,42,87
7.1274,12,28.17,2.5,38,87
5.6536,13,25.44,2.9,36,92
4.535,14,19.95,3.1,36,89
2.051,15,12.28,2.8,40,89
0.113,16,3.04,2,47,86
0,17,0,0.9,53,85
0,18,0,0.4,57,83
0,19,0,-0.1,62,88
0,20,0,-0.3,66,84
0,21,0,-0.6,72,87
0,22,0,-0.9,78,90
0,23,0,-1.2,85,90
0,0,0,-1.5,90,90
0,1,0,-1.7,92,96
0,2,0,-1.8,93,97
0,3,0,-2.2,91,57
0,4,0,-2.6,91,87
0,5,0,-2.9,89,73
0,6,0,-3,87,29
0.028,7,0.4,-3.6,88,16
4.6032,8,9.9,-3.9,89,18
9.3146,9,18.05,-2.5,81,9
12.3078,10,24.19,-0.9,72,1
13.312,11,27.72,0.3,65,2
13.44,12,28.17,1,58,12
11.4416,13,25.47,1.5,52,17
9.404,14,19.99,1.5,49,22
5.453,15,12.34,1.4,51,35
1.4566,16,3.11,0.8,55,43
0,17,0,-0.7,63,60
0,18,0,-1.5,67,100
0,19,0,-1.4,67,100
0,20,0,-1.2,67,100
0,21,0,-1.3,66,78
0,22,0,-1.6,66,58
0,23,0,-2.2,65,44
0,0,0,-2.9,64,36
0,1,0,-3.8,61,23
0,2,0,-4.6,55,17
0,3,0,-5,51,8
0,4,0,-5.2,49,5
0,5,0,-5.5,48,4
0,6,0,-5.8,48,1
0.0216,7,0.32,-6,47,2
5.0152,8,9.83,-6,46,44
9.6452,9,17.99,-4.4,41,57
12.8046,10,24.15,-3,37,24
14.4662,11,27.7,-2.1,33,8
14.566,12,28.17,-1.6,31,0
13.288,13,25.5,-1.2,30,6
10.4872,14,20.04,-1.1,30,0
6.2666,15,12.41,-1.2,29,0
1.729,16,3.19,-1.7,32,4
0,17,0,-2.8,39,14
0,18,0,-4.1,44,9
0,19,0,-4.6,45,19
0,20,0,-5.1,46,31
0,21,0,-5.2,48,23
0,22,0,-5.3,48,24
0,23,0,-5.4,41,6
0,0,0,-6,32,0
0,1,0,-6.8,31,0
0,2,0,-7.6,31,1
0,3,0,-8.3,30,0
0,4,0,-8.9,30,2
0,5,0,-9.3,30,2
0,6,0,-9.7,30,0
0.0258,7,0.24,-9.9,29,1
5.4922,8,9.76,-9.8,29,0
10.5272,9,17.94,-9,26,2
13.9282,10,24.12,-8.1,23,2
15.6334,11,27.69,-7.3,21,0
15.8446,12,28.19,-6.7,20,0
14.5014,13,25.54,-6.2,20,0
11.7946,14,20.1,-6,19,0
7.3798,15,12.48,-6.9,21,0
2.1162,16,3.27,-7.3,22,0
0,17,0,-8.4,26,0
0,18,0,-9.3,29,0
0,19,0,-10,31,0
0,20,0,-10.5,33,0
0,21,0,-10.5,33,0
0,22,0,-11.1,36,0
0,23,0,-11.3,37,0
0,0,0,-11.2,35,0
0,1,0,-11,33,0
0,2,0,-10.9,32,0
0,3,0,-11.2,33,0
0,4,0,-11.4,34,0
0,5,0,-11.4,35,0
0,6,0,-11.3,36,0
0.0242,7,0.16,-11.3,37,0
5.267,8,9.7,-11,38,0
10.0994,9,17.89,-9.3,35,0
13.3032,10,24.09,-7,31,0
14.9284,11,27.69,-5,29,0
15.0812,12,28.21,-3.6,28,0
13.7806,13,25.58,-2.6,29,0
10.9992,14,20.16,-2,31,0
6.8038,15,12.55,-2.9,37,0
1.8814,16,3.35,-3.4,41,5
0,17,0,-4.9,46,8
0,18,0,-6,49,26
0,19,0,-6.2,50,28
0,20,0,-6.4,49,31
0,21,0,-6.4,49,28
0,22,0,-6.3,45,7
0,23,0,-6.7,41,3
0,0,0,-7.3,40,4
0,1,0,-7.9,41,0
0,2,0,-8.4,41,0
0,3,0,-8.2,44,0
0,4,0,-8.5,45,0
0,5,0,-8.6,45,0
0,6,0,-8.8,45,0
0.0204,7,0.09,-9,46,0
5.191,8,9.65,-8.9,47,0
10.0536,9,17.85,-7.3,43,1
13.3328,10,24.07,-5.8,39,0
15.0928,11,27.69,-5,38,4
15.28,12,28.24,-4.6,36,3
13.9742,13,25.63,-4.4,35,1
11.22,14,20.23,-4.5,36,0
7.064,15,12.64,-5.1,38,1
2.0766,16,3.44,-5.5,40,1
0,17,0,-6.5,45,0
0,18,0,-7.3,49,0
0,19,0,-8.1,53,0
0,20,0,-8.5,56,14
0,21,0,-8.5,57,29
0,22,0,-8.3,57,29
0,23,0,-8.2,57,29
0,0,0,-8.4,58,28
0,1,0,-8.6,59,29
0,2,0,-8.8,60,28
0,3,0,-8.9,64,20
0,4,0,-9.2,65,17
0,5,0,-9.6,66,20
0,6,0,-9.6,66,21
0.0224,7,0.03,-9.5,65,9
4.885,8,9.6,-9.4,65,5
9.6726,9,17.82,-7.2,57,0
12.8912,10,24.06,-5.1,52,0
14.5422,11,27.71,-3.7,48,4
14.7106,12,28.28,-2.6,43,5
13.4588,13,25.69,-1.9,38,9
9.6654,14,20.31,-1.5,36,20
5.2762,15,12.73,-2.1,37,22
1.0614,16,3.54,-2.4,39,29
0,17,0,-3.2,42,29
0,18,0,-4.4,47,29
0,19,0,-5.4,52,29
0,20,0,-5.7,53,29
0,21,0,-6.2,56,29
0,22,0,-6.6,58,29
0,23,0,-6.9,59,28
0,0,0,-7.1,60,28
0,1,0,-7.3,61,28
0,2,0,-7.3,61,27
0,3,0,-7.5,61,24
0,4,0,-7.6,61,20
0,5,0,-7.7,62,0
0,6,0,-7.8,63,2
0,7,-0.03,-7.9,64,14
2.6414,8,9.56,-7.7,64,24
5.1044,9,17.79,-5.3,55,27
8.1426,10,24.06,-2.9,49,27
10.0906,11,27.73,-0.9,48,26
9.8464,12,28.32,0.2,51,34
9.8386,13,25.76,0.8,52,53
7.8568,14,20.4,1.3,53,56
4.6132,15,12.82,1.3,54,42
0.98,16,3.64,1,57,41
0,17,0,-0.1,63,63
0,18,0,-1.1,69,81
0,19,0,-1.5,72,82
0,20,0,-2,76,100
0,21,0,-2.2,78,100
0,22,0,-2.1,79,100
0,23,0,-2,80,100
0,0,0,-2.2,83,100
0,1,0,-2.6,88,100
0,2,0,-2.7,89,92
0,3,0,-2.7,90,100
0,4,0,-2.3,88,100
0,5,0,-2.2,89,100
0,6,0,-2.1,90,100
0,7,-0.09,-2.1,91,100
1.339,8,9.52,-2.1,92,100
1.2642,9,17.78,-1.1,88,100
3.0278,10,24.06,-0.3,84,100
4.7898,11,27.75,0.8,80,100
1.8134,12,28.38,1.8,76,100
2.2242,13,25.84,1.8,77,100
0.79,14,20.49,2,77,100
0.2544,15,12.92,0.6,86,100
0.0224,16,3.75,0.2,89,100
0,17,0,-0.2,92,100
0,18,0,-0.6,95,100
0,19,0,-0.5,94,100
0,20,0,-1.1,97,100
0,21,0,-1.4,97,100
0,22,0,-1.5,97,100
0,23,0,-1.5,96,100
0,0,0,-1.7,95,100
0,1,0,-1.9,94,100
0,2,0,-2.2,93,100
0,3,0,-2.7,91,100
0,4,0,-3,90,100
0,5,0,-3.1,87,100
0,6,0,-2.8,76,88
0,7,-0.14,-2.8,61,95
3.0838,8,9.49,-3.4,43,100
7.0324,9,17.76,-3.7,33,100
12.1302,10,24.07,-3.6,27,52
15.2856,11,27.79,-3.2,25,2
15.0638,12,28.44,-2.8,24,21
13.6058,13,25.92,-2.5,23,21
10.5492,14,20.58,-2.3,23,19
7.1664,15,13.03,-2.7,24,24
2.391,16,3.86,-3.3,27,0
0,17,0,-4.6,30,0
0,18,0,-5.8,32,3
0,19,0,-6.4,32,0
0,20,0,-6.9,33,0
0,21,0,-7.2,33,0
0,22,0,-7.4,33,0
0,23,0,-7.6,34,0
0,0,0,-7.9,35,0
0,1,0,-8.1,36,0
0,2,0,-8.3,37,0
0,3,0,-8.6,37,0
0,4,0,-8.7,37,0
0,5,0,-8.7,37,0
0,6,0,-8.7,37,0
0,7,-0.18,-8.8,37,0
5.2746,8,9.47,-8.7,36,0
10.1526,9,17.76,-6.8,33,0
13.463,10,24.09,-4.6,28,0
15.183,11,27.83,-2.6,24,0
15.4138,12,28.5,-1.1,22,0
14.2056,13,26.01,-0.3,19,0
11.5448,14,20.69,0,18,0
7.4082,15,13.14,0.2,19,0
2.3652,16,3.98,-0.6,23,0
0,17,0,-2.6,27,0
0,18,0,-4.1,30,0
0,19,0,-5.2,33,0
0,20,0,-5.3,33,0
0,21,0,-6.9,36,0
0,22,0,-7.9,40,0
0,23,0,-8.2,42,0
0,0,0,-8.2,42,0
0,1,0,-8.3,43,0
0,2,0,-8.4,44,0
0,3,0,-7.9,42,0
0,4,0,-7.9,42,2
0,5,0,-8.1,42,14
0,6,0,-8.3,42,30
0,7,-0.22,-8.4,43,18
5.1182,8,9.45,-8.3,42,1
9.8812,9,17.76,-6.4,37,0
13.1042,10,24.11,-3.8,31,10
14.4044,11,27.88,-1.8,28,20
13.9236,12,28.58,-0.3,26,37
13.5798,13,26.1,0.4,25,46
11.0288,14,20.8,1,24,28
7.2586,15,13.26,0.9,24,8
2.3348,16,4.1,0.2,28,8
0,17,0,-1.6,32,0
0,18,0,-3.7,38,0
0,19,0,-4.7,42,0
0,20,0,-5.5,44,0
0,21,0,-6.3,47,0
0,22,0,-6.8,48,0
0,23,0,-7.4,49,0
0,0,0,-7.6,50,0
0,1,0,-7.5,49,0
0,2,0,-7.1,46,7
0,3,0,-6.9,42,20
0,4,0,-6.9,41,28
0,5,0,-6.8,40,37
0,6,0,-6.5,38,46
0,7,-0.25,-6.3,38,34
4.8964,8,9.44,-6.4,41,12
9.9794,9,17.77,-4.6,42,1
13.487,10,24.15,-3.1,37,0
15.3672,11,27.96,-2.3,33,0
15.7674,12,28.68,-2,30,0
14.6104,13,26.23,-2,28,0
11.8022,14,20.94,-2,27,0
7.4382,15,13.42,-1.5,23,0
2.4622,16,4.26,-2.3,27,0
0,17,0,-4,31,0
0,18,0,-5.2,33,0
0,19,0,-5.9,33,0
0,20,0,-6.4,32,0
0,21,0,-6.9,31,0
0,22,0,-7.4,31,0
0,23,0,-7.9,32,0
0,0,0,-8.6,33,0
0,1,0,-9.2,33,0
0,2,0,-9.8,32,0
0,3,0,-10.1,32,0
0,4,0,-10.5,32,2
0,5,0,-11,32,0
0,6,0,-11.3,32,1
0,7,-0.28,-11.6,32,1
5.6044,8,9.43,-11.7,32,1
10.831,9,17.79,-10.9,29,0
14.4584,10,24.19,-9.9,25,0
16.3774,11,28.02,-9,24,0
16.6326,12,28.78,-8.2,23,0
15.342,13,26.34,-7.6,22,0
12.5572,14,21.07,-7.1,21,0
8.2306,15,13.55,-7.3,22,0
2.8092,16,4.4,-7.6,23,0
0,17,0,-8.4,25,0
0,18,0,-9.2,27,0
0,19,0,-9.7,27,0
0,20,0,-10,27,0
0,21,0,-10.3,27,0
0,22,0,-10.5,27,0
0,23,0,-10.6,27,0
0,0,0,-10.8,28,0
0,1,0,-10.9,29,0
0,2,0,-11,30,0
0,3,0,-11.4,32,0
0,4,0,-11.6,32,1
0,5,0,-11.8,32,0
0,6,0,-11.9,32,0
0,7,-0.3,-12,32,0
5.6054,8,9.44,-11.9,32,0
10.689,9,17.81,-10.5,28,0
14.1896,10,24.24,-8.9,25,0
16.0394,11,28.1,-7.5,23,0
16.317,12,28.88,-6.5,21,0
15.0988,13,26.46,-5.7,19,0
12.3628,14,21.2,-5.2,18,0
8.1608,15,13.68,-5.4,19,0
2.8578,16,4.54,-5.6,19,0
0,17,0,-6.6,22,0
0,18,0,-7.6,25,0
0,19,0,-8.5,27,0
0,20,0,-9.3,29,0
0,21,0,-9.8,30,0
0,22,0,-10.2,31,0
0,23,0,-10.6,32,0
0,0,0,-10.9,33,0
0,1,0,-11.2,34,0
0,2,0,-11.5,34,0
0,3,0,-12.2,36,0
0,4,0,-12.3,36,0
0,5,0,-12.5,37,0
0,6,0,-12.7,37,0
0,7,-0.31,-12.8,38,0
5.5388,8,9.45,-12.6,38,0
10.4958,9,17.84,-10.1,33,0
13.8006,10,24.3,-7.2,27,0
15.5856,11,28.18,-5.1,22,0
15.9172,12,28.98,-3.8,20,0
14.7878,13,26.59,-3,19,0
12.1598,14,21.33,-2.5,18,0
8.1046,15,13.83,-3,20,0
2.9484,16,4.68,-3.2,21,0
0,17,0,-4.4,24,0
0,18,0,-5.9,28,0
0,19,0,-7.1,31,0
0,20,0,-7.6,32,0
0,21,0,-7.9,33,0
0,22,0,-8.3,34,0
0,23,0,-8.6,35,0
0,0,0,-8.8,35,0
0,1,0,-9.1,36,0
0,2,0,-9.4,37,0
0,3,0,-9.8,39,0
0,4,0,-10,40,0
0,5,0,-10.2,41,3
0,6,0,-10.4,42,11
0,7,-0.32,-10.6,43,0
5.3794,8,9.46,-10.7,44,0
10.3354,9,17.88,-8.8,40,2
12.4882,10,24.36,-6.2,34,14
14.0428,11,28.27,-3.9,29,14
14.5968,12,29.1,-2.3,25,1
14.172,13,26.72,-1.4,22,0
12.0496,14,21.48,-0.9,20,0
8.055,15,13.97,-0.8,20,0
2.9434,16,4.83,-1.2,21,0
0,17,0,-2.4,24,0
0,18,0,-4.7,29,0
0,19,0,-6.2,33,0
0,20,0,-7,35,0
0,21,0,-7.6,37,11
0,22,0,-7.8,37,12
0,23,0,-8.6,38,12
0,0,0,-9.3,40,14
0,1,0,-9.5,41,16
0,2,0,-9.6,42,3
0,3,0,-10,45,0
0,4,0,-10.1,44,0
0,5,0,-9.8,44,0
0,6,0,-10.1,45,1
0,7,-0.32,-10.5,45,0
5.325,8,9.48,-11.2,48,1
10.0624,9,17.92,-8.1,41,0
13.1872,10,24.43,-4.1,30,0
14.9312,11,28.37,-2,24,0
15.2742,12,29.22,-0.9,20,0
14.262,13,26.86,-0.2,18,0
11.807,14,21.62,0.2,17,0
7.952,15,14.12,0,18,0
2.9282,16,4.98,-0.4,19,0
0,17,0,-1.3,22,0
0,18,0,-3.9,27,0
0,19,0,-5.9,33,29
0,20,0,-6.7,37,30
0,21,0,-6.7,39,30
0,22,0,-6.3,39,30
0,23,0,-6.2,38,30
0,0,0,-6.1,38,30
0,1,0,-6.2,39,32
0,2,0,-6.5,40,37
0,3,0,-6.5,40,62
0,4,0,-6.3,40,80
0,5,0,-6.3,41,88
0,6,0,-6.4,41,72
0,7,-0.32,-6.6,43,83
1.6218,8,9.51,-6.4,43,88
5.3726,9,17.97,-4.4,38,90
9.4874,10,24.5,-1.9,33,80
11.7128,11,28.47,0.4,29,75
13.872,12,29.35,1.5,29,74
12.806,13,27,2.4,28,79
7.9454,14,21.78,2.8,28,78
5.2602,15,14.28,2.2,32,86
1.4132,16,5.13,1.7,36,80
0,17,-5.16,-0.1,45,62
0,18,0,-2.1,56,52
0,19,0,-3.4,65,48
0,20,0,-4.2,71,50
0,21,0,-4.8,76,23
0,22,0,-5.4,79,2
0,23,0,-5.9,82,0
0,0,0,-6.3,82,0
0,1,0,-6.5,82,0
0,2,0,-6.7,82,0
0,3,0,-6.9,83,8
0,4,0,-7,84,5
0,5,0,-7.1,85,0
0,6,0,-7.1,86,7
0,7,-0.31,-7.1,86,16
4.6434,8,9.55,-7,87,23
9.2458,9,18.03,-4.7,81,28
11.8986,10,24.59,-1.6,72,32
13.0932,11,28.58,0,65,59
12.8202,12,29.48,0.6,58,83
11.5072,13,27.16,0.8,56,74
8.49,14,21.94,0.6,60,58
5.9968,15,14.44,-0.2,61,59
2.1788,16,5.29,-1,67,52
0,17,-5,-2.5,75,30
0,18,0,-3.8,80,10
0,19,0,-4.7,81,1
0,20,0,-5.5,81,4
0,21,0,-6.1,79,0
0,22,0,-6.7,76,0
0,23,0,-7.1,73,0
0,0,0,-7.6,69,0
0,1,0,-8,66,0
0,2,0,-8.6,65,0
0,3,0,-8.9,48,0
0,4,0,-9.5,49,0
0,5,0,-10.2,50,0
0,6,0,-10.7,51,0
0,7,-0.29,-11,51,0
5.5054,8,9.59,-11.1,51,0
10.254,9,18.09,-8.2,42,0
13.3726,10,24.68,-4.9,29,0
15.104,11,28.7,-3.4,23,0
15.5842,12,29.63,-2.2,22,0
14.6382,13,27.31,-1.2,22,0
12.197,14,22.1,-0.6,22,0
8.3018,15,14.61,-0.5,23,0
3.2026,16,5.46,-0.7,24,0
0,17,-4.84,-2,28,0
0,18,0,-3.8,33,0
0,19,0,-5.2,38,0
0,20,0,-6,41,0
0,21,0,-6.4,42,0
0,22,0,-6.7,43,0
0,23,0,-7,43,0
0,0,0,-7.3,44,0
0,1,0,-7.6,46,0
0,2,0,-7.8,47,0
0,3,0,-8.3,48,0
0,4,0,-8.5,49,0
0,5,0,-8.7,50,0
0,6,0,-8.8,52,0
0,7,-0.27,-8.9,53,0
5.1714,8,9.63,-8.6,53,0
9.9028,9,18.16,-6.1,46,0
13.0734,10,24.78,-2.8,41,0
14.8202,11,28.83,-0.2,40,0
15.2058,12,29.77,1.6,41,0
14.202,13,27.48,2.7,42,0
11.7188,14,22.28,3.2,41,0
7.8864,15,14.78,2.7,45,0
3.0026,16,5.62,2.3,47,0
0,17,-4.68,0.3,56,0
0,18,0,-1.8,65,0
0,19,0,-2.8,70,0
0,20,0,-3.5,74,0
0,21,0,-4,77,0
0,22,0,-4.3,79,0
0,23,0,-4.6,81,0
0,0,0,-4.7,82,0
0,1,0,-4.9,84,0
0,2,0,-4.9,85,0
0,3,0,-5.2,85,3
0,4,0,-5.3,85,2
0,5,0,-5.2,86,0
0,6,0,-5.2,86,1
0,7,-0.24,-5.2,87,22
3.8732,8,9.69,-5.2,88,52
5.8616,9,18.24,-3.3,83,100
7.696,10,24.88,-1.2,77,100
8.8074,11,28.96,0.3,72,100
9.8316,12,29.93,1.1,69,100
12.155,13,27.65,1.8,65,90
11.4754,14,22.45,2.5,58,54
8.1366,15,14.96,1.3,62,9
3.238,16,5.8,1.1,61,2
0,17,-4.51,-0.6,68,0
0,18,0,-2.3,74,0
0,19,0,-3.4,79,0
0,20,0,-4.4,82,0
0,21,0,-5.1,84,0
0,22,0,-5.6,84,0
0,23,0,-6,85,0
0,0,0,-6.4,86,0
0,1,0,-6.6,86,0
0,2,0,-6.6,85,0
0,3,0,-6.8,87,0
